sample_id,timestamp,front_shock [mm],front_shock_raw [counts],rear_shock [mm],rear_shock_raw [counts],mark
257,01:13:58.936,10.431234,3229.000000,6.512559,3471.000000,0
258,01:13:58.938,10.431234,3229.000000,6.512559,3471.000000,0
259,01:13:58.940,10.482368,3228.000000,6.582586,3470.000000,0
260,01:13:58.942,10.328967,3231.000000,6.372504,3473.000000,0
261,01:13:58.944,10.431234,3229.000000,6.512559,3471.000000,0
262,01:13:58.946,10.482368,3228.000000,6.302476,3474.000000,0
263,01:13:58.948,10.431234,3229.000000,6.232449,3475.000000,0
264,01:13:58.950,10.431234,3229.000000,6.512559,3471.000000,0
265,01:13:58.952,10.431234,3229.000000,6.372504,3473.000000,0
266,01:13:58.954,10.431234,3229.000000,6.232449,3475.000000,0
267,01:13:58.956,10.482368,3228.000000,6.162421,3476.000000,0
268,01:13:58.958,10.431234,3229.000000,6.092393,3477.000000,0
269,01:13:58.960,10.431234,3229.000000,6.162421,3476.000000,0
270,01:13:58.962,10.431234,3229.000000,6.162421,3476.000000,0
271,01:13:58.964,10.431234,3229.000000,6.232449,3475.000000,0
272,01:13:58.966,10.482368,3228.000000,6.232449,3475.000000,0
273,01:13:58.968,10.431234,3229.000000,6.232449,3475.000000,0
274,01:13:58.970,10.431234,3229.000000,6.232449,3475.000000,0
275,01:13:58.972,10.482368,3228.000000,6.022366,3478.000000,0
276,01:13:58.974,10.431234,3229.000000,6.162421,3476.000000,0
277,01:13:58.976,10.431234,3229.000000,6.162421,3476.000000,0
278,01:13:58.978,10.328967,3231.000000,6.092393,3477.000000,0
279,01:13:58.980,10.328967,3231.000000,6.092393,3477.000000,0
280,01:13:58.982,10.482368,3228.000000,5.952339,3479.000000,0
281,01:13:58.984,10.482368,3228.000000,6.162421,3476.000000,0
282,01:13:58.986,10.482368,3228.000000,6.232449,3475.000000,0
283,01:13:58.988,10.533502,3227.000000,6.162421,3476.000000,0
284,01:13:58.990,10.482368,3228.000000,6.162421,3476.000000,0
285,01:13:58.992,10.482368,3228.000000,6.232449,3475.000000,0
286,01:13:58.994,10.431234,3229.000000,6.092393,3477.000000,0
287,01:13:58.996,10.533502,3227.000000,6.232449,3475.000000,0
288,01:13:58.998,10.431234,3229.000000,6.092393,3477.000000,0
289,01:13:59.000,10.431234,3229.000000,6.232449,3475.000000,0
290,01:13:59.002,10.380101,3230.000000,6.232449,3475.000000,0
291,01:13:59.004,10.482368,3228.000000,6.162421,3476.000000,0
292,01:13:59.006,10.482368,3228.000000,6.232449,3475.000000,0
293,01:13:59.008,10.482368,3228.000000,6.092393,3477.000000,0
294,01:13:59.010,10.380101,3230.000000,6.232449,3475.000000,0
295,01:13:59.012,10.431234,3229.000000,6.232449,3475.000000,0
296,01:13:59.014,10.431234,3229.000000,6.092393,3477.000000,0
297,01:13:59.016,10.431234,3229.000000,6.092393,3477.000000,0
298,01:13:59.018,10.482368,3228.000000,6.232449,3475.000000,0
299,01:13:59.020,10.431234,3229.000000,6.232449,3475.000000,0
300,01:13:59.022,10.482368,3228.000000,6.232449,3475.000000,0
301,01:13:59.024,10.482368,3228.000000,6.232449,3475.000000,0
